HOTEL_NAME,HOTEL_RATING,HOTEL_PRICE,HOTEL_LOCATION,HOTEL_REVIEW_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_HELPFUL_VOTES,REVIEW_TEXT
Le Bristol Paris,bubble_50,"COP 9,944,405","112 rue du Faubourg Saint Honore 8th Arr., 75008 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d188729-Reviews-Le_Bristol_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: September 2022,,"Everything was delightful. Got upgraded to a junior suite. Only annoyance was that the columns were placed in such a way you couldn’t actually see out the windows from the bed (pictured) which felt a little claustrophobic…but otherwise the room was large, beautiful, and had nice views of the courtyard. The service was on point: I casually mentioned at check-in, when asked about my plans, that I wanted to go to Girafe but my concierge was being slow. That night I got a confirmation letter for a reservation at Girafe from the hotel. Hospitality is clearly a key value."
Le Bristol Paris,bubble_50,"COP 9,944,405","112 rue du Faubourg Saint Honore 8th Arr., 75008 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d188729-Reviews-Le_Bristol_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: August 2022,,"Just returned from a 9 day stay with my family at Le Bristol, and it was perfect in every way! The hotel staff was incredibly helpful, and the service was extremely refined but never stuffy.  The concierge did a terrific job securing dinner reservations at hard-to-get places (the hotel concierge desk is wonderful, but Noe and Guillaume in particular stood out), and housekeeping was very professional and very cheerful with our children. Room service was always a treat in the morning-- our meals were beautifully presented, and breakfast trays even came up to our room with fresh flowers! We had notified the hotel that we would be checking in several hours before check-in with young children, and the check-in was seamless- we were very grateful the hotel made every effort to ensure our rooms would be ready.  Our rooms were tastefully appointed and very quiet.  The pool is small, but whimsical and delightful-- and our kids enjoyed swimming in it each day after sightseeing.    The hotel location is terrific for shopping and sightseeing, and the doorman always were helpful in getting cabs for us on the spot.  The area around Le Bristol feels exceptionally safe given a high police presence in light of the nearby presidential home and embassies.  We would happily return to Le Bristol on our next visit to Paris!…"
Le Bristol Paris,bubble_50,"COP 9,944,405","112 rue du Faubourg Saint Honore 8th Arr., 75008 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d188729-Reviews-Le_Bristol_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: September 2022,,"The most beautiful hotel in paris! Our corner room on the 5th floor was maticulously appointed with 14 foot ceilings, wrap around terrace and classic french furnishings. The staff on point and attentive. The concierge team fullfilling our every request. Dining a culinary experience from michelin starred Epicure to our favourite Le Jardin Francais. if unsure where to dine ask mai-tre d'Hotel Antoine. But most of all we felt welcomed from the moment we arrive to the moment we left. Thank you Le Bristol for making our stay in Paris memorable."
Le Bristol Paris,bubble_50,"COP 9,944,405","112 rue du Faubourg Saint Honore 8th Arr., 75008 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d188729-Reviews-Le_Bristol_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: August 2022,,"Le Bristol lives up to its legend/reputation.  Easily one of the best hotels we've visited in the world and unique in its essence of French luxury.  Quite worth the experience!  Thanks so much for all the staff and especially to Camille and Eva for all their help during our stay.    Pros: - Nicely sized rooms especially for Europe. - Beautifully furnished - pictures don't do justice to how luxurious and nice the whole hotel is.  Everything is very well kept and the details are sublime. - Great service- from the initial email reservation to leaving the hotel, service at every step is responsive, consistent, understanding and helpful.  - room service was the most consistent and fastest we've seen.  Food is great - at a price - but quite delicious.  Even the daily fruit basket always has fruit ripened at its peak. - Beautiful common spaces and touches such as the evening piano and the splendid cage elevator.   - Garden with the art and fountains was a treat for both the adults and kids. - Location was nice and quiet but centrally located such that all tourist spots can easily be reached.  Cons: - gym is well stocked but a bit small - appreciate that it has windows.    The whole place felt like a retreat from the hubbub of the city - but so convenient and close to everything Paris has to offer. Our only disappointment was having trouble spotting Socrate in the days we were there.  But then again, you can't herd cats....…"
Le Bristol Paris,bubble_50,"COP 9,944,405","112 rue du Faubourg Saint Honore 8th Arr., 75008 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d188729-Reviews-Le_Bristol_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: August 2022,1 Helpful vote,What a wonderful stay.  Every detail and interaction was flawless from booking to the concierge and on arrival as well. Genuine warm service from every member of the team. Had a man excellent corner junior suite with a view of the Eiffel Tower.  The hotel is ideally located for enjoying the best Paris has to offer with many of the best museums and galleries just a short walk away.  Thank you to everyone at Le Bristol for making it such an impeccable experience and in particular to Stéphane David who made sure all it was a one of a kind stay!
Le Bristol Paris,bubble_50,"COP 9,944,405","112 rue du Faubourg Saint Honore 8th Arr., 75008 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d188729-Reviews-Le_Bristol_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: August 2022,1 Helpful vote,"Wow! This was a fantastic experience at the hotel and epicure restaurant. All the staff were so helpful and lovely. The room was huge and had lovely products to use, a turn down service envy night and so quiet. The rooftop pool which I had to myself sometimes had a great view over Paris! Thank you everyone at hotel  Bristol and see you next year !"
Le Bristol Paris,bubble_50,"COP 9,944,405","112 rue du Faubourg Saint Honore 8th Arr., 75008 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d188729-Reviews-Le_Bristol_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: July 2022,1 Helpful vote,"My family and I had the BEST stay in Paris at Le Bristol Hotel this past week. The staff was so friendly, the service was outstanding and the accommodations were superb. If you have young children like me, the staff goes out of their way to make them feel at home. The food at the hotel is truly outstanding. We have been to many cities and stayed in numerous hotels; we’ve never had food quite as good as Le Bristol, from the room service to the cafe outside, everything was delicious. The location is also something to be desired. The best shops are right down the street, the Eiffel Tower, the Louvre, and the rest of the attractions are a short car ride away. I cannot say enough about Le Bristol and know you will have an INCREDIBLE stay! Thank you to all of the staff at Le Bristol for making our first family trip to Paris a truly memorable one! We will be back! XO…"
Le Bristol Paris,bubble_50,"COP 9,944,405","112 rue du Faubourg Saint Honore 8th Arr., 75008 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d188729-Reviews-Le_Bristol_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: July 2022,1 Helpful vote,"This is my second stay at the Bristol, the last one was about 7 years ago and I dare say this was an oasis in the middle of all the crayziness going on with traveling this summer. We could not book a room on the website and decided to then try another “5 star hotel” nearby. After having the worst experience we called the Bristol and they found us an amazing room. From then on our stay in Paris became a totally diferent experience. This time I brought my kids who were extremely tired afer 10 days of traveling through France and the hotel was our safe haven. Our meals were delicious and always in the most beautifull setting no matter where in the hotel we decided to have them, but our dinner at the 114 Fouburg was incredible. My daughter and I got a mother daughter massage at the SPA which was so relaxing and she had a little Bonpoint massage bed that was so cute and made her feel super special. The kids also got to enjoy the amazing pool whenever they wanted and that was also great. Overall I just feel so lucky that we got to end our trip in this amazing hotel. Thank you do much Le Bristol for staying amazing through all the difficulties we have all had since covid started. This hotel remains excellent!…"
Le Bristol Paris,bubble_50,"COP 9,944,405","112 rue du Faubourg Saint Honore 8th Arr., 75008 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d188729-Reviews-Le_Bristol_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: July 2022,1 Helpful vote,"Such a lovely hotel, with handsome accommodations, wonderful staff, excellent location, incredible restaurants, and a lovely courtyard , and rooftop pool = heaven in Paris!  We were there as a family, including a 6 month old granddaughter, and they were marvelously accommodating. They came up with an ideal solution for us to dine at their 3 star Michelin restaurant with the baby. Their Directeur, Leah Marshall, regularly appears in the lobby to greet guests. At the end of our visit, I sustained an accident in Versailles- and they sent me flowers!!!  I am looking forward to returning."
Le Bristol Paris,bubble_50,"COP 9,944,405","112 rue du Faubourg Saint Honore 8th Arr., 75008 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d188729-Reviews-Le_Bristol_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: July 2022,1 Helpful vote,I can not say enough wonderful things about Le Bristol. First off the customer service and attention to detail is by far the best I have seen in any luxury hotel! We brought our infant and they made a custom Bib with her name and the cutest little stuffed bunny that she still loves! The gorgeous restaurant in the courtyard just makes you feel like a piece of heaven in Paris. I love the family feel when all the staff knows who you are and goes an extra mile to make you comfortable. Will definitely be staying here again!
Le Bristol Paris,bubble_50,"COP 9,944,405","112 rue du Faubourg Saint Honore 8th Arr., 75008 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d188729-Reviews-Le_Bristol_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: April 2022,1 Helpful vote,"I’ve stayed at Le Bristol 15-20 times over the last 10 years. I consider it home when visiting Paris. As it was over two years since my last visit, due to COVID-19 lockdowns and border restrictions, I was very excited for my return stay.   As a returning guest, the welcome from the staff (with several familiar faces) was particularly warm. The suite was immaculate, spacious and well appointed with a lovely view of the newly remodelled garden. Since my last visit they have replaced the televisions (again) and made some soft furnishing updates - all very nice.   Similar to the suites, the hotel's public areas remain exceptionally well appointed, and immaculately maintained.  The atmosphere in Bar Le Bristol was great, as were the cocktails.   Cafe Antonio for lunch on multiple…"
Le Bristol Paris,bubble_50,"COP 9,944,405","112 rue du Faubourg Saint Honore 8th Arr., 75008 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d188729-Reviews-Le_Bristol_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: July 2022,1 Helpful vote,"This hotel is just beyond the expectations. Two years ago I just spent 7 nights there but this time I am so regretful that I chose another one for variegation.From the second day of my stay of course we went to le bristol everyday for breakfast,lunch and dinner. Great food,fabulous lobby and restaurants, lovely staffs. My first and last choice for my next travels to Paris."
Le Bristol Paris,bubble_50,"COP 9,944,405","112 rue du Faubourg Saint Honore 8th Arr., 75008 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d188729-Reviews-Le_Bristol_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: July 2022,2 Helpful votes,The architectural and historical beauty of the hotel is amazing. I have really great experience.  Location of the hotel is perfect. Near by most fashionable boutique street . The staff super friendly. The restaurants is good as well.But I  recommended to book in advance because it's full majority of time.
Le Bristol Paris,bubble_50,"COP 9,944,405","112 rue du Faubourg Saint Honore 8th Arr., 75008 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d188729-Reviews-Le_Bristol_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: June 2022,2 Helpful votes,"I stayed 8 nights in a “Prestige” room and it was an extraordinary experience. Our room was just wonderful with two outdoor terraces affording wonderful views and a relaxing place each afternoon before dinner plans. We had the American breakfast plan so we enjoyed that in their 3 Michelin-starred restaurant L’Epicure each morning and it was every wish come true. Superb pastry, bread, eggs, service, and the sunlight streaming into that lovely dining room was just an extraordinary way to start each day. Our dinner in L’Epicure was a very special experience worthy of 3 stars. Our spa experience at the Bristol was also a lovely afternoon thanks to outstanding therapists. The service throughout the hotel and with every interaction was attentive, very professional and everything I…"
Le Bristol Paris,bubble_50,"COP 9,944,405","112 rue du Faubourg Saint Honore 8th Arr., 75008 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d188729-Reviews-Le_Bristol_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: June 2022,2 Helpful votes,"Just perfect!! Amazing customers experience! We loved it! Nice service, nice crew, nice food! We stayed 8 days and it was a truly happiness!! We will definitely be back!  it was magical!!  What a stay!!  just wow!!!"
Le Bristol Paris,bubble_50,"COP 9,944,405","112 rue du Faubourg Saint Honore 8th Arr., 75008 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d188729-Reviews-Le_Bristol_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: June 2022,1 Helpful vote,"""We were treated to the most sublime experience, from the instant we pulled up outside Le Bristol.   Having had the most wonderful meal at one of Le Bristol restaurants, 114 Faubourg, on a trip to Paris months earlier, we decided to stay at the hotel on our return to the capital.   The exceptional attention to detail flows so beautifully throughout the hotel, however the pièce de résistance goes to the team at Le Bristol, flawless service delivered by utterly charming, engaging and thoroughly professional individuals, who read the situation, and deliver! Simply impeccable service.  It's now impossible for us to stay anywhere else when visiting Paris. You know it's good when weeks after your visit, your thoughts transport you back to Le Bristol, and you emerge from that daydream…"
Le Bristol Paris,bubble_50,"COP 9,944,405","112 rue du Faubourg Saint Honore 8th Arr., 75008 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d188729-Reviews-Le_Bristol_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: October 2021,2 Helpful votes,"This property has the ""WOW"" factor. I needed to stay at this hotel to be close with clients and it was just amazing at every level. Perfectly clean superb ambiance every part of the hotel looks incredible and the staff are just Brilliant! Every requirement was met with speed and I could not have been happier. I look forward to returning again soon."
Le Bristol Paris,bubble_50,"COP 9,944,405","112 rue du Faubourg Saint Honore 8th Arr., 75008 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d188729-Reviews-Le_Bristol_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: April 2022,1 Helpful vote,"I have stayed in many of the finest hotels in Paris, but none compares to Le Bristol. The hotel is in a great location. The service is flawless. The attention to even the smallest detail is astonishing. The staff could not have been nicer or more helpful, from the doormen to the concierge to management. I will definitely be staying again in the near future."
Le Bristol Paris,bubble_50,"COP 9,944,405","112 rue du Faubourg Saint Honore 8th Arr., 75008 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d188729-Reviews-Le_Bristol_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: May 2022,1 Helpful vote,"In Hawaii, the term aloha spirit is used so often that it has become almost cliche. However, the true meaning of this is reflected in the actions of people who treat each other with love and respect; send and receive positive energy and live in harmony. This is the essence of the staff at Le Bristol. From Leah Marshall (Hotel Manager) to Jean-Marie Burlet (Head of Guest Relations) to Aurelie Martin (Head of Rooms Division) to front desk staff to restaurant staff and to evening housekeeping staff, the spirit of aloha is alive and well in Paris. No matter when we passed through the lobby or dined in a restaurant, day or night, hotel management would greet us and inquire about how our day was going. This was not a simple hello - how are you?, but instead an instigation of an actual…"
Le Bristol Paris,bubble_50,"COP 9,944,405","112 rue du Faubourg Saint Honore 8th Arr., 75008 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d188729-Reviews-Le_Bristol_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: May 2022,1 Helpful vote,"We had 6 nights at Le Bristol and it was a most wonderful and peerless experience.  While it is not a small hotel, the staff and the service made it a highly intimate experience.  The food was extraordinary regardless of where you dine and our favourite place was Le Jardin Francais - a little garden  oasis in the middle of Paris in the summer.  The service was exemplary and the concierge staff are some of the best in the business.    I have been fortunate to have stayed at some wonderful hotels in my time and this very close to being the best of them.  It reminded me of Claridges in London in its prime.  While not cheap, given the level service, the outstanding food, the room, the ambience and frankly the class, it is actually exceptionally value.  I will back next year!"
J.K. Place Paris,bubble_50,"COP 9,298,410","82 rue de Lille, 75007 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d17761979-Reviews-J_K_Place_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: September 2022,1 Helpful vote,"Stayed here for a few days before a conference at Porte de Versailles. Helpful staff spoke English very well and was tolerant of our poor French. Room on the fifth floor was very quiet, heard no street noise at all. The room we had was a little oddly shaped because it was the top floor with dormers, so you could bang your head if not careful. Clean, had everything you need including heated tile in the bathroom, rainforest shower, double sinks, safe, free minibar (no alcohol). Breakfast was fantastic with many choices or they will make whatever you want. All the staff was friendly and actually had conversations with us in English. Already planning a visit to JK Place in Capri!"
J.K. Place Paris,bubble_50,"COP 9,298,410","82 rue de Lille, 75007 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d17761979-Reviews-J_K_Place_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: August 2022,1 Helpful vote,"Excellent hotel, super charming. The staff is incredibly helpful at all times. They go out of their way to make sure you have all that you need during the stay. The rooms are quite large for Paris and the location is superb. There is a metro stop in front of the hotel where you can buy mobilis tickets and Muse D’Orsay is just five min walk from the hotel. The food at the hotel restaurant is very good as well."
J.K. Place Paris,bubble_50,"COP 9,298,410","82 rue de Lille, 75007 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d17761979-Reviews-J_K_Place_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: September 2022,1 Helpful vote,"This hotel has a lovely feel to it. Really attentive and friendly staff without being over the top. You get the feeling they are proud of where they work, and so they should. Beautifully decorated, snazzy not stuffy. The room was spacious (deluxe) enough, the bed was very comfortable. The towels/bed linen top notch. Spotlessly clean. I really liked this hotel. "
J.K. Place Paris,bubble_50,"COP 9,298,410","82 rue de Lille, 75007 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d17761979-Reviews-J_K_Place_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: September 2022,1 Helpful vote,"My husband and I stayed 6 nights at the JK Place Paris and it was perfect!  I cannot say enough about this hotel, the cleanliness, the attention to detail by all the staff was perfection at its best.  If I could, I would give this hotel and staff a 6 star.  Do not think twice about staying here.  I cannot wait to return to Paris and will look no further as to where to stay.  Thank you to the staff at the JK Place in  Paris."
J.K. Place Paris,bubble_50,"COP 9,298,410","82 rue de Lille, 75007 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d17761979-Reviews-J_K_Place_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: August 2022,1 Helpful vote,"To say JK Paris was an amazing boutique hotel would be an understatement. You are welcomed as if it is your own living room and home. The location is prime for walking everywhere ( or biking!) The rooms with canopy beds and luxe linens are comfortable , air conditioning, fresh flowers, large closets and bathrooms with amazing showers ( heated floors and towels!) the pool and gym are perfect and private,  and spa treatments were French amazing! Every detail, arrangement is warmly provided. Every wish is accommodated with kindness, grace and perfection. Wonderful restaurant and activity suggestions from concierge. Casa Tua is your room service! The bar mixologist is a treat! This was my home for 2 weeks… I’ve never had such an amazing hotel experience. I’ve also stayed at JK Roma and JK Capri - also wonderful - it was what made me choose JK Paris for my stay ( I’ve stayed at a dozen palace and 5-star hotels in the city) no other hotel has the ambience and soul to make you feel like you are “home” in Paris. Well done GM Riccardo Ortogni for your lovely team and Place! I will long to return!…"
J.K. Place Paris,bubble_50,"COP 9,298,410","82 rue de Lille, 75007 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d17761979-Reviews-J_K_Place_Paris-Paris_Ile_de_France.html,bubble_40,Date of stay: August 2022,1 Helpful vote,"I stayed at J.K.Place for one week. The interior design of the rooms is very impressive and the house keeping crew is immaculate. The whole hotel is very clean and the chrome is always polished. The venue had a very French vibe and the friendliest employee was Alexander; our concierge. He helped us book many actives and some of them were difficult to arrange since we didn't plan anything before our arrival. We went to The Louvre, Champs Elysees, Catacombs, Moulin Rouge, Crazy Horse Show and an amazing Versailles Palace Horseback ride! The restaurant breakfast was lovely. There is a limited 'butik' style all-day menu at the restaurant. They didn't have the expected international 5-star hotel dishes like Caesar salad or shrimp cocktail, the food that they do offer is amazing and the chefs are very talented. If you stay longer than 3 days then the restaurant menu gets boring. The Spa is very small and Linda who works there is quite stuck-up and unavailable/overworked. When we arrived to the spa reception she said she just finished with a massage customer and she could not attend to us immediately. We waited about 15mins for her to fumble with the computer and then she showed us around the spa. When I asked for a Spa Menu she said she can email it to me. This is unprofessional since the customers shouldn't be expected to check their own email for the jk spa massage price pdf. The second day I went to the Spa there was no one at the reception, the doors were locked and the guests could not even get inside to use the pool. The third day I attempted to book a massage at the spa; The women's lockers had no keys. I had to go behind the spa reception table myself and look for locker keys.  No one was attending the spa at all. They are obviously understaffed. Having only one person work at the Spa is unacceptable and inefficient for guests. The next day I realized that there were two new spa employees and the Spa was back up and functioning. Lara is very friendly and she made my massage experience perfect. Spa Steam room sprayer is broken + steam room faucet is broken and the Sauna door gets stuck this is dangerous because it can not be opened from inside. On our forth day of our stay the ground of our hotel room (22) started shaking and a very loud rumbling noise was coming from the ground. This woke us up at 9:00am and we first thought it was an earthquake. This was actually construction coming from the building next door. In addition to being woken up every weekday by this rumbling we were notified that there would be no hot water for some time. It's been two days now with no hot water to shower with. We were moved to room 30 for our final two days and this room was quieter. Emiliano was  a very friendly waiter. Most of the staff is Italian so we were disappointed with the limited to only 6 item menu. The kitchen staff has a much higher potential than this and I'm sure they could manage with 20 items on the menu. P.s. the menu has photos of random people on the middle section, they said these are photos of the family who owns the place. This is vain and tacky. At 1.900 Euros per night we were expecting a bit more from J.K. place Paris. I'm sure that when they iron out the problems this will actually be at a five star level.…"
J.K. Place Paris,bubble_50,"COP 9,298,410","82 rue de Lille, 75007 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d17761979-Reviews-J_K_Place_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: July 2022,1 Helpful vote,"My spouse and I enjoyed staying here on a recent visit to Paris. Great location, beautiful property, well appointed rooms, terrific service. The restaurant staff is particularly wonderful. We can highly recommend the spa also. Can’t go wrong."
J.K. Place Paris,bubble_50,"COP 9,298,410","82 rue de Lille, 75007 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d17761979-Reviews-J_K_Place_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: July 2022,1 Helpful vote,I cannot adequately describe the exceptional level of service that I received at this hotel.  Every member of the staff were helpful and engaging.  My room was both beautiful and comfortable and the location made walking to major attractions very easy. The food in the restaurant was delicious and the staff here went above and beyond. I was sad to leave and can’t wait to come back.  Many highlights but the standout  was the staff!!!
J.K. Place Paris,bubble_50,"COP 9,298,410","82 rue de Lille, 75007 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d17761979-Reviews-J_K_Place_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: July 2022,1 Helpful vote,Wonderful place to stay in Paris; luxurious and stylish boutique hotel. Staff was extremely attentive and helpful. Beautiful room with large bathroom and walk-in closet. Enjoyed breakfast and dinner at their fabulous restaurant. Perfect location on a quiet street adjacent to Musee d’Orsay and across the Seine from the Louvre. Great gym with free weights and cardio equipment.
J.K. Place Paris,bubble_50,"COP 9,298,410","82 rue de Lille, 75007 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d17761979-Reviews-J_K_Place_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: May 2022,1 Helpful vote,"We had a lovely 3 night stay at the JKPlace in Paris. What an amazing location… perfect for walking around all the key sites - Musee d’Orsay, Louvre, Invalides, Eiffel Tower, Concorde… the list goes on… all 20 minutes or less by foot.   We stayed in the beautiful Room 1 and it comfortably fitted 2 adults and our 2 tweenagers. It was elegant, with designer furniture, art, books, and an amazing ‘cube’ in the middle of the room - beautifully designed (containing the wardrobes, bar, and air-con). The only thing missing was a bathtub!  Note to JKP: Please add one (there is plenty of space in the bathroom!).   The service was very good. Their mantra of Italian service in Paris is fair… any traveller knows that French service is unique 😁 but although there were some minor imperfections, overall it was excellent and definitely worth 5 stars.   In particular, Oliver and Caroline were highlights of our trip. Oliver was kind, thoughtful with a brilliant attention to detail, while Caroline had such a positive attitude, looking after my and my daughter’s food allergies… and she was also a lot of fun!  Thank you both.   Overall, an excellent place to stay for families, couples and on business… would definitely recommend.…"
J.K. Place Paris,bubble_50,"COP 9,298,410","82 rue de Lille, 75007 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d17761979-Reviews-J_K_Place_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: February 2022,1 Helpful vote,"I am not one to write reviews but we just had the most wonderful stay at J.K. Place that I felt compelled to do so. The hotel is so intimate, with only 29 rooms, so at times you feel like you have the entire hotel to yourself (a rarity among the luxury hotels in Paris). The hotel is beautiful, the breakfast superb (with guilt free portion sizes that allow you to try everything on the menu!), Dyson hairdryers (a small nod to the little luxuries in the rooms), and I could go on, but it is really the people that make the experience so special. We were only there for 3 nights but within a few hours of arriving, we were spoken to by name. The concierge is fantastic and because I do not speak French, I leaned on them significantly (even emailing them from whatever part of the city I…"
J.K. Place Paris,bubble_50,"COP 9,298,410","82 rue de Lille, 75007 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d17761979-Reviews-J_K_Place_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: November 2021,1 Helpful vote,"Just one word: Amazing  Thank you again to all the staff, was a soecial weekend.  The location, the detail of the forniture, the quietness and the atmosphere was pure Paris.  Hope to be back again to have an other wonderful stay.  Perfect location for the rive gauche"
J.K. Place Paris,bubble_50,"COP 9,298,410","82 rue de Lille, 75007 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d17761979-Reviews-J_K_Place_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: November 2021,1 Helpful vote,"If you want lots of attention , great food at Casa Tua  and great concierge service on the Left Bank then. This is the place . It is small boutique hotel brand new with generous rooms for Paris . The hotel restaurant Casa Tua made great food whenever requested. Special thanks to all the staff including Benjamin Francesco Louis Louise  Germain Haby and more ."
J.K. Place Paris,bubble_50,"COP 9,298,410","82 rue de Lille, 75007 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d17761979-Reviews-J_K_Place_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: October 2021,2 Helpful votes,"Like staying at a rich friend's town house with exceptional decor and 5 Star Service. Stunning setting, intimidate lobby and spacious rooms (including the bathroom) for Europe.   We arrived close to midnight and were offered a cocktail, to find impeccable Negronis in our room. I had trouble finding a pharmacy and so the Doorman got a bottle of mouthwash from behind the front desk. And they opened the restaurant at 630a on our last day so we could have breakfast before leaving for the airport. Also, incredible to have a spa and indoor pool at such an intimate hotel, where I had a great massage and a good swim/sauna.   I'd recommend JK Paris if you can afford the price. Given the rate, I'm not likely to return unless we have another special occasion. But I'll be dreaming about it!"
J.K. Place Paris,bubble_50,"COP 9,298,410","82 rue de Lille, 75007 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d17761979-Reviews-J_K_Place_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: November 2021,1 Helpful vote,"This is my third time staying at a JK establishment and I hope there will be many more to come. This is hospitality and comfort at its best and let me share what I mean; when we arrived we asked what time breakfast is served? the answer: ""at any time you would like it""! Do I need to say more?"
J.K. Place Paris,bubble_50,"COP 9,298,410","82 rue de Lille, 75007 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d17761979-Reviews-J_K_Place_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: August 2021,2 Helpful votes,"This hotel the true and live description of ""Your Home in Paris"". The staff at JK will become your family in Paris.  I stayed 7 nights at this hotel and was able to experience so many instances of going the extra mile for a WOW service from this team!  The location, decor, facilities, food and amenities where beyond expectations.  Do not hesitate to stay here if you get a chance!!!"
J.K. Place Paris,bubble_50,"COP 9,298,410","82 rue de Lille, 75007 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d17761979-Reviews-J_K_Place_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: September 2021,2 Helpful votes,"If you missed Paris terribly as I did, and want to celebrate your reunion with the City of Lights with a bang, look no further than JK Place Paris. This boutique hotel is very well situated, on the Left Bank between the Assemblée Nationale and the Musée d'Orsay, right off subway line 12 that will take you directly either toward Le Bon Marché or Pigalle. From what I could see it gathers a well-heeled international clientèle.  Michele Bönan's decor is extremely tasteful, refined, and luxurious, but never verges into the bling. Given its relatively recent opening, and because it had to stay closed during the pandemic, the hotel remains in a very fresh and pristine state. I very much hope that they will keep it this way. The public areas on the ground floor are spacious and invite…"
J.K. Place Paris,bubble_50,"COP 9,298,410","82 rue de Lille, 75007 Paris France",https://www.tripadvisor.com/Hotel_Review-g187147-d17761979-Reviews-J_K_Place_Paris-Paris_Ile_de_France.html,bubble_50,Date of stay: September 2021,2 Helpful votes,"This was a unique and truly outstanding experience. It feels less than a hotel but more like a stay with friends. The team takes away all bureaucracy from you to focus the stay fully on your delights.  In short: super service, rooms designed with attention to detail, a nice bar, remarkable staff."
